hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
86,0.01,1.2,0.0007099999999999999,0.010710000000000003,0.012852000000000002,0.012852000000000002,0.0,0.0,0.0,0.012852,145.0
87,0.01,1.2,0.00149,0.011490000000000002,0.013788000000000002,0.013788000000000002,0.0,0.0,0.0,0.013788,145.0
88,0.01,1.2,0.00496,0.014960000000000006,0.017952000000000013,0.017952000000000013,0.0,0.0,0.0,0.017952,85.0
89,0.01,1.2,0.004730000000000001,0.014730000000000009,0.01767600000000001,0.01767600000000001,0.0,0.0,0.0,0.017675999999999997,85.0
90,0.01,1.2,0.00417,0.014170000000000004,0.01700400000000001,0.01700400000000001,0.0,0.0,0.0,0.017004,85.0
91,0.01,1.2,0.0037500000000000007,0.013750000000000004,0.016500000000000004,0.016500000000000004,0.0,0.0,0.0,0.0165,85.0
92,0.01,1.2,0.00347,0.013470000000000005,0.016164000000000005,0.016164000000000005,0.0,0.0,0.0,0.016163999999999998,85.0
93,0.01,1.2,0.0018699999999999997,0.011870000000000007,0.014244000000000003,0.014244000000000003,0.0,0.0,0.0,0.014244,85.0
94,0.01,1.2,0.00082,0.010820000000000001,0.012984,0.012984,0.0,0.0,0.0,0.012984,85.0
95,0.01,1.2,0.00067,0.01067,0.012804000000000001,0.012804000000000001,0.0,0.0,0.0,0.012804,85.0
