job_id,category,workload_family,gpus,gpu_count_required,gpu_type_required,cpu_required,memory_required_gb,duration,duration_h,power_kw,e_kw,power,earliest_start,latest_start,slot_minutes,runtime_hours_sampled,source_trace_job
synthetic_00029,fine_tuning,fine_tuning,1,1,T4,11.908,46.0,1,0.25,0.07,0.07,7e-05,44,58,15,0.013333,openb-pod-2353
synthetic_00030,preprocessing,preprocessing,1,1,,11.908,46.0,1,0.25,0.25,0.25,0.00025,46,59,15,0.035,openb-pod-7286
synthetic_00031,fine_tuning,fine_tuning,1,1,T4,16.0,64.0,14,3.5,0.07,0.07,7e-05,11,19,15,3.323611,openb-pod-5074
synthetic_00032,preprocessing,preprocessing,1,1,,11.908,46.0,2,0.5,0.07,0.07,7e-05,79,86,15,0.283333,openb-pod-6471
synthetic_00033,preprocessing,preprocessing,1,1,,12.0,15.0,1,0.25,0.35,0.35,0.00035,58,63,15,0.216667,openb-pod-0550
synthetic_00034,fine_tuning,fine_tuning,1,1,T4,11.908,46.0,1,0.25,0.07,0.07,7e-05,89,95,15,0.0125,openb-pod-1156
synthetic_00035,preprocessing,preprocessing,1,1,,11.908,46.0,7,1.75,0.07,0.07,7e-05,75,81,15,1.5175,openb-pod-0483
synthetic_00036,preprocessing,preprocessing,1,1,,16.0,32.0,2,0.5,0.25,0.25,0.00025,47,53,15,0.320278,openb-pod-0034
synthetic_00037,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.15,0.15,0.00015,0,8,15,0.038056,openb-pod-1831
synthetic_00038,preprocessing,preprocessing,1,1,,4.0,29.8017578125,2,0.5,0.07,0.07,7e-05,11,17,15,0.293333,openb-pod-1999
synthetic_00039,fine_tuning,fine_tuning,1,1,G2,11.4,47.0,1,0.25,0.35,0.35,0.00035,6,16,15,0.024167,openb-pod-2895
synthetic_00040,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.15,0.15,0.00015,85,89,15,0.062222,openb-pod-3225
synthetic_00041,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,57,69,15,0.002778,openb-pod-7539
synthetic_00042,preprocessing,preprocessing,1,1,,12.0,15.0,16,4.0,0.25,0.25,0.00025,0,11,15,3.818611,openb-pod-5718
synthetic_00043,preprocessing,preprocessing,1,1,,11.4,47.0,1,0.25,0.35,0.35,0.00035,68,77,15,0.193333,openb-pod-3962
synthetic_00044,preprocessing,preprocessing,1,1,,4.0,29.8017578125,5,1.25,0.07,0.07,7e-05,59,73,15,1.076944,openb-pod-6607
synthetic_00045,preprocessing,preprocessing,1,1,,11.908,46.0,15,3.75,0.35,0.35,0.00035,0,8,15,3.551667,openb-pod-5382
synthetic_00046,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.15,0.15,0.00015,31,41,15,0.053056,openb-pod-1112
synthetic_00047,preprocessing,preprocessing,1,1,,11.4,47.0,4,1.0,0.07,0.07,7e-05,56,69,15,0.751389,openb-pod-4354
synthetic_00048,fine_tuning,fine_tuning,1,1,T4,11.908,46.0,2,0.5,0.07,0.07,7e-05,24,32,15,0.295,openb-pod-5051
synthetic_00049,fine_tuning,fine_tuning,1,1,T4,11.4,47.0,1,0.25,0.07,0.07,7e-05,5,18,15,0.0375,openb-pod-2358
synthetic_00050,preprocessing,preprocessing,1,1,,15.2,79.0,5,1.25,0.25,0.25,0.00025,57,64,15,1.064722,openb-pod-4510
synthetic_00051,preprocessing,preprocessing,1,1,,11.4,47.0,2,0.5,0.25,0.25,0.00025,15,19,15,0.31,openb-pod-2465
synthetic_00052,training,training,1,1,V100M16|V100M32,11.4,47.0,2,0.5,0.25,0.25,0.00025,0,9,15,0.434722,openb-pod-4480
synthetic_00053,fine_tuning,fine_tuning,1,1,T4,11.3,48.0,3,0.75,0.07,0.07,7e-05,67,81,15,0.503611,openb-pod-6625
synthetic_00054,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,5,17,15,0.069167,openb-pod-5665
synthetic_00055,preprocessing,preprocessing,1,1,,11.4,47.0,1,0.25,0.25,0.25,0.00025,68,74,15,0.02,openb-pod-2810
synthetic_00056,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.25,0.25,0.00025,8,20,15,0.015556,openb-pod-5643
synthetic_00057,preprocessing,preprocessing,1,1,,11.4,47.0,1,0.25,0.15,0.15,0.00015,67,80,15,0.022778,openb-pod-4573
synthetic_00058,fine_tuning,fine_tuning,1,1,T4,11.908,46.0,2,0.5,0.07,0.07,7e-05,0,12,15,0.433611,openb-pod-2354
synthetic_00059,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.07,0.07,7e-05,55,66,15,0.016667,openb-pod-1679
synthetic_00060,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,48,57,15,0.050556,openb-pod-7306
synthetic_00061,fine_tuning,fine_tuning,1,1,T4,11.4,47.0,2,0.5,0.07,0.07,7e-05,81,85,15,0.313611,openb-pod-3055
synthetic_00062,preprocessing,preprocessing,1,1,P100|V100M16|V100M32,11.4,47.0,3,0.75,0.25,0.25,0.00025,33,42,15,0.735556,openb-pod-3680
synthetic_00063,preprocessing,preprocessing,1,1,,11.908,46.0,2,0.5,0.07,0.07,7e-05,13,19,15,0.259444,openb-pod-6271
synthetic_00064,fine_tuning,fine_tuning,1,1,P100,3.152,5.46875,1,0.25,0.25,0.25,0.00025,9,15,15,0.023056,openb-pod-4056
synthetic_00065,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.35,0.35,0.00035,8,18,15,0.003333,openb-pod-7144
synthetic_00066,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.25,0.25,0.00025,4,19,15,0.246667,openb-pod-6657
synthetic_00067,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.35,0.35,0.00035,44,55,15,0.026389,openb-pod-8073
synthetic_00068,fine_tuning,fine_tuning,1,1,G2,11.3,37.0,12,3.0,0.35,0.35,0.00035,9,22,15,2.875278,openb-pod-0435
synthetic_00069,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.35,0.35,0.00035,25,30,15,0.059444,openb-pod-1070
synthetic_00070,preprocessing,preprocessing,1,1,P100|T4|V100M16|V100M32,11.3,48.0,2,0.5,0.25,0.25,0.00025,36,48,15,0.436944,openb-pod-6291
synthetic_00071,preprocessing,preprocessing,1,1,,11.908,46.0,1,0.25,0.25,0.25,0.00025,78,83,15,0.020833,openb-pod-3716
synthetic_00072,preprocessing,preprocessing,1,1,,8.0,29.8017578125,1,0.25,0.25,0.25,0.00025,41,50,15,0.081667,openb-pod-2971
synthetic_00073,fine_tuning,fine_tuning,1,1,G3,16.0,32.0,2,0.5,0.35,0.35,0.00035,13,27,15,0.300556,openb-pod-1952
synthetic_00074,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.07,0.07,7e-05,81,89,15,0.151667,openb-pod-5648
synthetic_00075,preprocessing,preprocessing,1,1,P100|T4|V100M16|V100M32,18.708,63.0,12,3.0,0.25,0.25,0.00025,71,78,15,2.7975,openb-pod-3660
synthetic_00076,preprocessing,preprocessing,1,1,,11.908,46.0,2,0.5,0.25,0.25,0.00025,24,40,15,0.3825,openb-pod-4345
synthetic_00077,preprocessing,preprocessing,1,1,P100|V100M16|V100M32,24.2,91.0,1,0.25,0.25,0.25,0.00025,31,41,15,0.175278,openb-pod-6120
synthetic_00078,preprocessing,preprocessing,1,1,,11.908,46.0,1,0.25,0.15,0.15,0.00015,0,11,15,0.136389,openb-pod-7224
synthetic_00079,fine_tuning,fine_tuning,1,1,T4,11.3,48.0,1,0.25,0.07,0.07,7e-05,38,46,15,0.021389,openb-pod-7576
synthetic_00080,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.15,0.15,0.00015,80,89,15,0.101389,openb-pod-7480
synthetic_00081,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.07,0.07,7e-05,1,10,15,0.076667,openb-pod-0338
synthetic_00082,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.15,0.15,0.00015,65,75,15,0.013889,openb-pod-2369
synthetic_00083,preprocessing,preprocessing,1,1,,24.2,91.0,1,0.25,0.25,0.25,0.00025,2,15,15,0.1675,openb-pod-5928
synthetic_00084,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,18,26,15,0.047222,openb-pod-1341
synthetic_00085,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.07,0.07,7e-05,41,49,15,0.085278,openb-pod-7715
synthetic_00086,preprocessing,preprocessing,1,1,,11.908,46.0,7,1.75,0.07,0.07,7e-05,46,57,15,1.5175,openb-pod-0483
synthetic_00087,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,34,42,15,0.048056,openb-pod-0264
synthetic_00088,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,41,57,15,0.0475,openb-pod-4862
synthetic_00089,preprocessing,preprocessing,1,1,,24.2,91.0,2,0.5,0.25,0.25,0.00025,39,49,15,0.401667,openb-pod-6586
synthetic_00090,fine_tuning,fine_tuning,1,1,G2,11.3,48.0,1,0.25,0.35,0.35,0.00035,36,45,15,0.074444,openb-pod-4726
synthetic_00091,preprocessing,preprocessing,1,1,,8.0,29.8017578125,1,0.25,0.35,0.35,0.00035,0,4,15,0.026389,openb-pod-7106
synthetic_00092,fine_tuning,fine_tuning,1,1,G2,11.3,48.0,1,0.25,0.35,0.35,0.00035,44,56,15,0.179722,openb-pod-5877
synthetic_00093,preprocessing,preprocessing,1,1,,14.2,57.0,1,0.25,0.25,0.25,0.00025,7,21,15,0.090278,openb-pod-5321
synthetic_00094,fine_tuning,fine_tuning,1,1,T4,9.81,40.5859375,3,0.75,0.07,0.07,7e-05,47,53,15,0.628056,openb-pod-5854
synthetic_00095,preprocessing,preprocessing,1,1,,8.0,29.8017578125,1,0.25,0.25,0.25,0.00025,21,30,15,0.026944,openb-pod-6009
synthetic_00096,preprocessing,preprocessing,1,1,,8.0,29.8017578125,1,0.25,0.15,0.15,0.00015,15,23,15,0.014167,openb-pod-4855
synthetic_00097,fine_tuning,fine_tuning,1,1,T4,8.0,29.8017578125,1,0.25,0.07,0.07,7e-05,29,40,15,0.027778,openb-pod-2758
synthetic_00098,preprocessing,preprocessing,1,1,,4.0,22.3515625,11,2.75,0.25,0.25,0.00025,13,21,15,2.565278,openb-pod-4434
synthetic_00099,fine_tuning,fine_tuning,1,1,T4,11.3,48.0,1,0.25,0.07,0.07,7e-05,66,72,15,0.213333,openb-pod-4704
synthetic_00100,fine_tuning,fine_tuning,1,1,T4,11.4,47.0,2,0.5,0.07,0.07,7e-05,75,86,15,0.354167,openb-pod-2583
synthetic_00101,fine_tuning,fine_tuning,1,1,T4,4.0,22.3515625,7,1.75,0.07,0.07,7e-05,27,41,15,1.738889,openb-pod-4522
synthetic_00102,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,30,39,15,0.0425,openb-pod-7844
synthetic_00103,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.35,0.35,0.00035,4,15,15,0.061111,openb-pod-0093
synthetic_00104,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.35,0.35,0.00035,71,80,15,0.248333,openb-pod-7747
synthetic_00105,preprocessing,preprocessing,1,1,,9.81,40.5859375,1,0.25,0.15,0.15,0.00015,90,95,15,0.056111,openb-pod-0120
synthetic_00106,preprocessing,preprocessing,1,1,,12.0,16.0,1,0.25,0.15,0.15,0.00015,39,49,15,0.233056,openb-pod-5582
synthetic_00107,preprocessing,preprocessing,1,1,,11.908,46.0,3,0.75,0.15,0.15,0.00015,12,22,15,0.660278,openb-pod-5661
synthetic_00108,fine_tuning,fine_tuning,1,1,G3,12.0,24.0,1,0.25,0.35,0.35,0.00035,27,40,15,0.013333,openb-pod-1968
synthetic_00109,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.15,0.15,0.00015,26,31,15,0.06,openb-pod-3295
synthetic_00110,preprocessing,preprocessing,1,1,,4.0,22.3515625,1,0.25,0.15,0.15,0.00015,52,58,15,0.073889,openb-pod-6125
synthetic_00111,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,5,14,15,0.016944,openb-pod-6682
synthetic_00112,fine_tuning,fine_tuning,1,1,G2,8.2,33.0,5,1.25,0.35,0.35,0.00035,25,32,15,1.206111,openb-pod-5300
synthetic_00113,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.35,0.35,0.00035,58,66,15,0.101111,openb-pod-7745
synthetic_00114,fine_tuning,fine_tuning,1,1,T4,4.0,29.8017578125,1,0.25,0.07,0.07,7e-05,14,22,15,0.031944,openb-pod-0214
synthetic_00115,fine_tuning,fine_tuning,1,1,T4,18.708,63.0,1,0.25,0.07,0.07,7e-05,20,28,15,0.134722,openb-pod-2291
synthetic_00116,preprocessing,preprocessing,1,1,,11.908,46.0,1,0.25,0.25,0.25,0.00025,21,35,15,0.136667,openb-pod-7319
synthetic_00117,preprocessing,preprocessing,1,1,,4.0,14.900390625,10,2.5,0.25,0.25,0.00025,48,60,15,2.262778,openb-pod-3618
synthetic_00118,fine_tuning,fine_tuning,1,1,G2,3.152,5.46875,1,0.25,0.35,0.35,0.00035,2,12,15,0.076111,openb-pod-1450
synthetic_00119,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,0,11,15,0.005556,openb-pod-7428
synthetic_00120,fine_tuning,fine_tuning,1,1,G2,16.0,32.0,4,1.0,0.35,0.35,0.00035,72,87,15,0.953889,openb-pod-1078
synthetic_00121,preprocessing,preprocessing,1,1,,4.0,14.900390625,2,0.5,0.15,0.15,0.00015,61,68,15,0.272222,openb-pod-4693
synthetic_00122,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.07,0.07,7e-05,27,39,15,0.1175,openb-pod-8086
synthetic_00123,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.25,0.25,0.00025,77,85,15,0.056944,openb-pod-7707
synthetic_00124,preprocessing,preprocessing,1,1,,15.2,79.0,1,0.25,0.25,0.25,0.00025,59,66,15,0.247222,openb-pod-3656
synthetic_00125,preprocessing,preprocessing,1,1,,11.4,47.0,8,2.0,0.25,0.25,0.00025,34,47,15,1.756944,openb-pod-0732
synthetic_00126,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,2,0.5,0.07,0.07,7e-05,76,89,15,0.269167,openb-pod-4749
synthetic_00127,preprocessing,preprocessing,1,1,,1.0,2.0,1,0.25,0.07,0.07,7e-05,18,28,15,0.101667,openb-pod-3909
synthetic_00128,fine_tuning,fine_tuning,1,1,T4,4.0,14.900390625,1,0.25,0.07,0.07,7e-05,17,31,15,0.193889,openb-pod-4515
synthetic_00129,preprocessing,preprocessing,1,1,,3.152,5.46875,2,0.5,0.25,0.25,0.00025,24,36,15,0.261389,openb-pod-4267
synthetic_00130,preprocessing,preprocessing,1,1,,12.0,32.0,2,0.5,0.25,0.25,0.00025,82,91,15,0.3325,openb-pod-2092
synthetic_00131,fine_tuning,fine_tuning,1,1,T4,11.4,47.0,15,3.75,0.07,0.07,7e-05,73,81,15,3.612222,openb-pod-3061
synthetic_00132,preprocessing,preprocessing,1,1,,11.4,47.0,1,0.25,0.25,0.25,0.00025,16,32,15,0.079444,openb-pod-3841
synthetic_00133,fine_tuning,fine_tuning,1,1,T4,11.4,47.0,2,0.5,0.07,0.07,7e-05,26,35,15,0.355278,openb-pod-2042
synthetic_00134,preprocessing,preprocessing,1,1,,15.7,57.0,1,0.25,0.25,0.25,0.00025,58,66,15,0.190556,openb-pod-2733
synthetic_00135,fine_tuning,fine_tuning,1,1,T4,8.2,33.0,2,0.5,0.07,0.07,7e-05,63,71,15,0.429167,openb-pod-6338
synthetic_00136,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.25,0.25,0.00025,41,46,15,0.221667,openb-pod-5917
synthetic_00137,preprocessing,preprocessing,1,1,,6.0,6.0,2,0.5,0.15,0.15,0.00015,4,17,15,0.490556,openb-pod-6358
synthetic_00138,fine_tuning,fine_tuning,1,1,P100,11.908,46.0,1,0.25,0.25,0.25,0.00025,76,86,15,0.181111,openb-pod-7507
synthetic_00139,preprocessing,preprocessing,1,1,,11.4,76.0,1,0.25,0.25,0.25,0.00025,82,89,15,0.121667,openb-pod-8043
synthetic_00140,preprocessing,preprocessing,1,1,,11.4,47.0,1,0.25,0.35,0.35,0.00035,1,6,15,0.073333,openb-pod-4472
synthetic_00141,preprocessing,preprocessing,1,1,,11.4,47.0,3,0.75,0.15,0.15,0.00015,10,22,15,0.574444,openb-pod-0921
synthetic_00142,preprocessing,preprocessing,1,1,,16.0,32.0,4,1.0,0.35,0.35,0.00035,62,73,15,0.810278,openb-pod-2997
synthetic_00143,fine_tuning,fine_tuning,1,1,T4,14.2,57.0,10,2.5,0.07,0.07,7e-05,29,40,15,2.421944,openb-pod-6087
synthetic_00144,preprocessing,preprocessing,1,1,,9.81,40.5859375,3,0.75,0.25,0.25,0.00025,4,12,15,0.518889,openb-pod-4360
synthetic_00145,preprocessing,preprocessing,1,1,,11.908,46.0,1,0.25,0.35,0.35,0.00035,45,53,15,0.031389,openb-pod-7279
synthetic_00146,preprocessing,preprocessing,1,1,,12.0,16.0,1,0.25,0.07,0.07,7e-05,29,33,15,0.15,openb-pod-2749
synthetic_00147,preprocessing,preprocessing,1,1,,9.81,40.5859375,14,3.5,0.15,0.15,0.00015,44,51,15,3.291111,openb-pod-3824
synthetic_00148,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,12,21,15,0.076111,openb-pod-5134
synthetic_00149,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,80,93,15,0.041667,openb-pod-1725
synthetic_00150,preprocessing,preprocessing,1,1,,4.0,24.0,5,1.25,0.07,0.07,7e-05,47,57,15,1.155833,openb-pod-5658
synthetic_00151,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,2,0.5,0.07,0.07,7e-05,0,9,15,0.310833,openb-pod-3864
synthetic_00152,preprocessing,preprocessing,1,1,,11.908,46.0,4,1.0,0.35,0.35,0.00035,79,91,15,0.796944,openb-pod-7996
synthetic_00153,fine_tuning,fine_tuning,1,1,T4,3.152,5.46875,1,0.25,0.07,0.07,7e-05,79,94,15,0.060556,openb-pod-0799
synthetic_00154,preprocessing,preprocessing,1,1,,4.152,10.3515625,1,0.25,0.25,0.25,0.00025,84,89,15,0.0075,openb-pod-0883
synthetic_00155,preprocessing,preprocessing,1,1,,18.708,63.0,1,0.25,0.25,0.25,0.00025,58,68,15,0.1475,openb-pod-4816
synthetic_00156,preprocessing,preprocessing,1,1,,11.3,48.0,2,0.5,0.07,0.07,7e-05,82,94,15,0.477778,openb-pod-6905
synthetic_00157,preprocessing,preprocessing,1,1,,11.3,48.0,1,0.25,0.35,0.35,0.00035,45,51,15,0.115556,openb-pod-7952
synthetic_00158,preprocessing,preprocessing,1,1,,4.0,22.3515625,11,2.75,0.25,0.25,0.00025,20,30,15,2.673611,openb-pod-2718
synthetic_00159,preprocessing,preprocessing,1,1,,11.4,47.0,1,0.25,0.15,0.15,0.00015,51,65,15,0.014444,openb-pod-2628
synthetic_00160,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.07,0.07,7e-05,75,86,15,0.068333,openb-pod-1060
synthetic_00161,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.07,0.07,7e-05,49,58,15,0.054722,openb-pod-0803
synthetic_00162,preprocessing,preprocessing,1,1,,12.0,24.0,4,1.0,0.35,0.35,0.00035,48,57,15,0.800278,openb-pod-7862
synthetic_00163,fine_tuning,fine_tuning,1,1,T4,9.81,40.5859375,2,0.5,0.07,0.07,7e-05,70,78,15,0.269444,openb-pod-3898
synthetic_00164,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.25,0.25,0.00025,78,86,15,0.055,openb-pod-2206
synthetic_00165,fine_tuning,fine_tuning,1,1,T4,11.3,48.0,1,0.25,0.07,0.07,7e-05,28,36,15,0.194722,openb-pod-6280
synthetic_00166,preprocessing,preprocessing,1,1,,3.152,5.46875,2,0.5,0.35,0.35,0.00035,56,67,15,0.260278,openb-pod-5451
synthetic_00167,fine_tuning,fine_tuning,1,1,T4,11.3,48.0,2,0.5,0.07,0.07,7e-05,32,36,15,0.319722,openb-pod-6963
synthetic_00168,preprocessing,preprocessing,1,1,,8.0,29.8017578125,1,0.25,0.25,0.25,0.00025,15,25,15,0.0475,openb-pod-1873
synthetic_00169,training,training,1,1,V100M16|V100M32,4.0,24.0,5,1.25,0.25,0.25,0.00025,57,72,15,1.118611,openb-pod-7070
synthetic_00170,fine_tuning,fine_tuning,1,1,T4,11.908,46.0,1,0.25,0.07,0.07,7e-05,54,65,15,0.074167,openb-pod-8047
synthetic_00171,fine_tuning,fine_tuning,1,1,G2,4.0,24.0,1,0.25,0.35,0.35,0.00035,64,70,15,0.153611,openb-pod-7040
synthetic_00172,preprocessing,preprocessing,1,1,,12.0,16.0,1,0.25,0.25,0.25,0.00025,0,6,15,0.15,openb-pod-4075
synthetic_00173,training,training,1,1,V100M16|V100M32,18.708,63.0,1,0.25,0.25,0.25,0.00025,74,88,15,0.014167,openb-pod-1323
synthetic_00174,preprocessing,preprocessing,1,1,,12.0,24.0,5,1.25,0.15,0.15,0.00015,78,91,15,1.049167,openb-pod-6750
synthetic_00175,preprocessing,preprocessing,1,1,,8.0,29.8017578125,1,0.25,0.07,0.07,7e-05,25,32,15,0.026944,openb-pod-6009
synthetic_00176,preprocessing,preprocessing,1,1,,8.0,29.8017578125,1,0.25,0.35,0.35,0.00035,12,24,15,0.079167,openb-pod-6239
synthetic_00177,fine_tuning,fine_tuning,1,1,G2,11.3,48.0,1,0.25,0.35,0.35,0.00035,0,5,15,0.016944,openb-pod-7746
synthetic_00178,training,training,1,1,V100M16|V100M32,11.4,47.0,2,0.5,0.25,0.25,0.00025,13,22,15,0.425556,openb-pod-4258
synthetic_00179,fine_tuning,fine_tuning,1,1,P100,11.908,46.0,1,0.25,0.25,0.25,0.00025,22,31,15,0.081944,openb-pod-2846
synthetic_00180,preprocessing,preprocessing,1,1,,12.0,24.0,1,0.25,0.25,0.25,0.00025,50,60,15,0.014444,openb-pod-3590
synthetic_00181,preprocessing,preprocessing,1,1,,8.0,29.8017578125,1,0.25,0.15,0.15,0.00015,87,93,15,0.1175,openb-pod-1662
synthetic_00182,training,training,1,1,V100M16|V100M32,15.7,57.0,3,0.75,0.25,0.25,0.00025,5,10,15,0.633333,openb-pod-1310
synthetic_00183,preprocessing,preprocessing,1,1,,15.7,57.0,1,0.25,0.25,0.25,0.00025,50,60,15,0.013056,openb-pod-2912
synthetic_00184,preprocessing,preprocessing,1,1,,3.152,5.46875,1,0.25,0.35,0.35,0.00035,3,12,15,0.0375,openb-pod-1354
synthetic_00185,fine_tuning,fine_tuning,1,1,G3,11.3,48.0,2,0.5,0.35,0.35,0.00035,41,52,15,0.259444,openb-pod-4738
