hour,baseline_load,pue,flexible_load,it_load,total_load,facility_load,renewable_available,renewable_consumption,renewable_curtailment,grid_consumption,grid_price
29,0.01,1.2,0.00025,0.01025,0.0123,0.0123,0.026,0.0123,0.013699999999999999,0.0,85.0
30,0.01,1.2,0.00025,0.01025,0.0123,0.0123,0.031,0.0123,0.0187,0.0,85.0
31,0.01,1.2,0.00025,0.01025,0.0123,0.0123,0.035,0.0123,0.022700000000000005,0.0,85.0
32,0.01,1.2,0.00031999999999999997,0.010320000000000001,0.012384000000000001,0.012384000000000001,0.04,0.012384000000000001,0.027616,0.0,85.0
33,0.01,1.2,0.00074,0.010740000000000001,0.012888000000000002,0.012888000000000002,0.044,0.012888,0.031111999999999997,0.0,85.0
34,0.01,1.2,0.00031999999999999997,0.010320000000000001,0.012384000000000001,0.012384000000000001,0.049,0.012384000000000001,0.036616,0.0,85.0
35,0.01,1.2,7e-05,0.01007,0.012084000000000001,0.012084000000000001,0.053,0.012084000000000001,0.040915999999999994,0.0,85.0
36,0.01,1.2,7e-05,0.01007,0.012084000000000001,0.012084000000000001,0.057,0.012084000000000001,0.044916,0.0,85.0
37,0.01,1.2,0.0,0.01,0.012,0.012,0.06,0.012,0.048,0.0,85.0
38,0.01,1.2,0.0,0.01,0.012,0.012,0.063,0.012,0.051000000000000004,0.0,85.0
39,0.01,1.2,0.0,0.01,0.012,0.012,0.067,0.012,0.05500000000000001,0.0,85.0
40,0.01,1.2,0.0,0.01,0.012,0.012,0.069,0.012,0.05700000000000001,0.0,85.0
41,0.01,1.2,0.00035,0.01035,0.01242,0.01242,0.072,0.01242,0.059579999999999994,0.0,85.0
42,0.01,1.2,7e-05,0.01007,0.012084000000000001,0.012084000000000001,0.074,0.012084000000000001,0.061916,0.0,85.0
43,0.01,1.2,0.0,0.01,0.012,0.012,0.076,0.012,0.064,0.0,85.0
44,0.01,1.2,0.0,0.01,0.012,0.012,0.077,0.012,0.065,0.0,85.0
45,0.01,1.2,0.0,0.01,0.012,0.012,0.078,0.012,0.066,0.0,85.0
46,0.01,1.2,0.0,0.01,0.012,0.012,0.079,0.012,0.067,0.0,85.0
47,0.01,1.2,0.0,0.01,0.012,0.012,0.08,0.012,0.068,0.0,85.0
48,0.01,1.2,0.0,0.01,0.012,0.012,0.08,0.012,0.068,0.0,85.0
49,0.01,1.2,0.0,0.01,0.012,0.012,0.08,0.012,0.068,0.0,85.0
50,0.01,1.2,0.0,0.01,0.012,0.012,0.079,0.012,0.067,0.0,85.0
51,0.01,1.2,0.0,0.01,0.012,0.012,0.078,0.012,0.066,0.0,85.0
52,0.01,1.2,0.0,0.01,0.012,0.012,0.077,0.012,0.065,0.0,85.0
53,0.01,1.2,0.0007,0.0107,0.01284,0.01284,0.076,0.01284,0.06316,0.0,85.0
54,0.01,1.2,0.00035,0.01035,0.01242,0.01242,0.074,0.01242,0.061579999999999996,0.0,85.0
55,0.01,1.2,0.0,0.01,0.012,0.012,0.072,0.012,0.06,0.0,85.0
56,0.01,1.2,0.0,0.01,0.012,0.012,0.069,0.012,0.05700000000000001,0.0,85.0
57,0.01,1.2,0.0,0.01,0.012,0.012,0.067,0.012,0.05500000000000001,0.0,85.0
58,0.01,1.2,0.0,0.01,0.012,0.012,0.063,0.012,0.051000000000000004,0.0,85.0
59,0.01,1.2,0.0,0.01,0.012,0.012,0.06,0.012,0.048,0.0,85.0
60,0.01,1.2,0.0,0.01,0.012,0.012,0.057,0.012,0.045,0.0,85.0
61,0.01,1.2,0.00025,0.01025,0.0123,0.0123,0.053,0.0123,0.0407,0.0,85.0
62,0.01,1.2,0.00015,0.010150000000000001,0.01218,0.01218,0.049,0.01218,0.036820000000000006,0.0,85.0
63,0.01,1.2,0.00015,0.010150000000000001,0.01218,0.01218,0.044,0.01218,0.03182,0.0,85.0
64,0.01,1.2,0.00015,0.010150000000000001,0.01218,0.01218,0.04,0.01218,0.02782,0.0,85.0
65,0.01,1.2,0.00015,0.010150000000000001,0.01218,0.01218,0.035,0.01218,0.022820000000000003,0.0,85.0
66,0.01,1.2,0.00015,0.010150000000000001,0.01218,0.01218,0.031,0.01218,0.01882,0.0,85.0
67,0.01,1.2,0.00015,0.010150000000000001,0.01218,0.01218,0.026,0.01218,0.013819999999999999,0.0,85.0
68,0.01,1.2,0.00015,0.010150000000000001,0.01218,0.01218,0.021,0.01218,0.008820000000000001,0.0,145.0
69,0.01,1.2,0.0,0.01,0.012,0.012,0.016,0.012,0.004,0.0,145.0
70,0.01,1.2,0.0,0.01,0.012,0.012,0.01,0.01,0.0,0.002,145.0
71,0.01,1.2,0.0,0.01,0.012,0.012,0.005,0.005,0.0,0.007,145.0
72,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,145.0
73,0.01,1.2,0.00015,0.010150000000000001,0.01218,0.01218,0.0,0.0,0.0,0.01218,145.0
74,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,145.0
75,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,145.0
76,0.01,1.2,7e-05,0.01007,0.012084000000000001,0.012084000000000001,0.0,0.0,0.0,0.012084000000000001,145.0
77,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,145.0
78,0.01,1.2,7e-05,0.01007,0.012084000000000001,0.012084000000000001,0.0,0.0,0.0,0.012084000000000001,145.0
79,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,145.0
80,0.01,1.2,7e-05,0.01007,0.012084000000000001,0.012084000000000001,0.0,0.0,0.0,0.012084000000000001,145.0
81,0.01,1.2,7e-05,0.01007,0.012084000000000001,0.012084000000000001,0.0,0.0,0.0,0.012084000000000001,145.0
82,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,145.0
83,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,145.0
84,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,145.0
85,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,145.0
86,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,145.0
87,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,145.0
88,0.01,1.2,0.0006000000000000001,0.0106,0.01272,0.01272,0.0,0.0,0.0,0.01272,85.0
89,0.01,1.2,0.00035,0.01035,0.01242,0.01242,0.0,0.0,0.0,0.01242,85.0
90,0.01,1.2,0.00035,0.01035,0.01242,0.01242,0.0,0.0,0.0,0.01242,85.0
91,0.01,1.2,0.00035,0.01035,0.01242,0.01242,0.0,0.0,0.0,0.01242,85.0
92,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,85.0
93,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,85.0
94,0.01,1.2,0.00025,0.01025,0.0123,0.0123,0.0,0.0,0.0,0.0123,85.0
95,0.01,1.2,0.0,0.01,0.012,0.012,0.0,0.0,0.0,0.012,85.0
